"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT2G37040",2808.03424417212,2.56338378601689,0.143803336897455,0.00000000000000000000000000000000000000000000000000000000000000000000000399283764430941,0.000000000000000000000000000000000000000000000000000000000000000000000813135147454792,"radiation_stress_(uv-b)","PAL1","Encodes PAL1, a phenylalanine ammonia-lyase. Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4).","Zhang, X., Gou, M., Guo, C., Yang, H., & Liu, C. J. (2015). Down-regulation of Kelch domain-containing F-box protein in Arabidopsis enhances the production of (poly) phenols and tolerance to ultraviolet radiation. Plant Physiology, 167(2), 337-350."
"AT2G38340",62.8563778684407,3.45288898743717,0.626896842518022,0.00000000260751801824606,0.0000000169332765773842,"temperature_stress_(heat_stress)","DREB19","encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.","Krishnaswamy, S., Verma, S., Rahman, M. H., & Kav, N. N. (2011). Functional characterization of four APETALA2-family genes (RAP2. 6, RAP2. 6L, DREB19 and DREB26) in Arabidopsis. Plant molecular biology, 75, 107-127."
"AT2G43010",951.910278988489,-1.39197574203771,0.133910506367937,0.0000000000000000000000000668190183403229,0.00000000000000000000000158486929124404,"radiation_stress_(uv-b)","PIF4 Transcription factor","Isolated as a semidominant mutation defective in red -light responses. Encodes a nuclear localized bHLH protein that interacts with active PhyB protein. Negatively regulates phyB mediated red light responses. Involved in shade avoidance response. Protein abundance is negatively regulated by PhyB.Involved in the regulation of response to nutrient levels. Controls the resistance to B. cinerea in a COI1- and EIN2-dependent manner.","Qian, C., Chen, Z., Liu, Q., Mao, W., Chen, Y., Tian, W., ... & Huang, X. (2020). Coordinated transcriptional regulation by the UV-B photoreceptor and multiple transcription factors for plant UV-B responses. Molecular plant, 13(5), 777-792."
"AT3G03380",6921.25895355963,-0.383173350763479,0.0796638959379662,0.00000121191677181388,0.00000568490813224265,"excess_light_stress_(photoinhibithion)","DEG7","Encodes a putative DegP protease. The mRNA is cell-to-cell mobile.","Sun, X., Fu, T., Chen, N., Guo, J., Ma, J., Zou, M., ... & Zhang, L. (2010). The stromal chloroplast Deg7 protease participates in the repair of photosystem II after photoinhibition in Arabidopsis. Plant physiology, 152(3), 1263-1273."
"AT3G06050",3216.28152332937,0.62339891057534,0.0990466190910904,0.000000000220119128992581,0.00000000159962234052122,"oxidative_stress","PRXIIF","Encodes a mitochondrial matrix localized peroxiredoxin involved in redox homeostasis. Knockout mutants have reduced root growth under certain oxidative stress conditions.","Finkemeier, I., Goodman, M., Lamkemeyer, P., Kandlbinder, A., Sweetlove, L. J., & Dietz, K. J. (2005). The mitochondrial type II peroxiredoxin F is essential for redox homeostasis and root growth of Arabidopsis thaliana under stress. Journal of Biological Chemistry, 280(13), 12168-12180."
"AT3G08970",309.49546075524,3.93819376883176,0.306814895069089,0.00000000000000000000000000000000000000974038620814238,0.000000000000000000000000000000000000484547036808488,"temperature_stress_(heat_stress)","ATERDJ3A","J domain protein localized in ER lumen. Can compensate for the growth defect in jem1 scj1 mutant yeast. Also shows similarity to HSP40 proteins and is induced by heat stress. At high temperatures, mutant alleles are not transmitted through the pollen due to defects in pollen tube growth.","Singh, M. B., Lohani, N., & Bhalla, P. L. (2021). The role of endoplasmic reticulum stress response in pollen development and heat stress tolerance. Frontiers in Plant Science, 12, 661062."
"AT3G10920",1773.90800985114,0.344878183928851,0.0757451319861291,0.00000485648608078732,0.0000210638972825097,"oxidative_stress","MSD1","manganese superoxide dismutase (MSD1)","Xi, D. M., Liu, W. S., Yang, G. D., Wu, C. A., & Zheng, C. C. (2010). Seed‐specific overexpression of antioxidant genes in Arabidopsis enhances oxidative stress tolerance during germination and early seedling growth. Plant biotechnology journal, 8(7), 796-806."
"AT3G15850",4603.57486321425,-1.93095307625417,0.137308218893806,0.000000000000000000000000000000000000000000000789156031496563,0.0000000000000000000000000000000000000000000574606990866506,"excess_light_stress_(photoinhibithion)","FAD5","Chloroplastic enzyme responsible for the synthesis of 16:1 fatty acids from galactolipids and sulpholipids. Uses ferredoxin as electron donor. The mRNA is cell-to-cell mobile.","Rea, A. C. (2020). More than just a FAD (5): unsaturated fatty acids in chloroplasts elicit protective autoimmunity."
"AT3G24520",307.638536043336,-1.11825523010387,0.233004696189212,0.000000554740832075047,0.00000273457437021563,"temperature_stress_(heat_stress)","HSFC1","member of Heat Stress Transcription Factor (Hsf) family","Albihlal, W. S., Obomighie, I., Blein, T., Persad, R., Chernukhin, I., Crespi, M., ... & Mullineaux, P. M. (2018). Arabidopsis HEAT SHOCK TRANSCRIPTION FACTORA1b regulates multiple developmental genes under benign and stress conditions. Journal of Experimental Botany, 69(11), 2847-2862."
"AT3G25230",320.987011135919,1.54042177513321,0.203290879252286,0.00000000000000821561797151734,0.0000000000000903995414367001,"temperature_stress_(heat_stress)","ROF1","Encodes a a high molecular weight member of the FK506 binding protein (FKBP) family. It has three FKBP12-like domains, tetratricopeptide repeats, and a putative calmodulin binding domain. Modulates thermotolerance by interacting with HSP90.1 and affecting the accumulation of HsfA2-regulated sHSPs. Belongs to one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT4G13980",773.962713516311,-0.600809673926078,0.0997664698866221,0.000000001283611681439,0.00000000859488972516582,"temperature_stress_(heat_stress)","HSFA5","member of Heat Stress Transcription Factor (Hsf) family","Baniwal, S. K., Chan, K. Y., Scharf, K. D., & Nover, L. (2007). Role of heat stress transcription factor HsfA5 as specific repressor of HsfA4. Journal of Biological Chemistry, 282(6), 3605-3613.

"
"AT4G14690",37.6493132308786,3.6683158101351,0.526543594194786,0.000000000000366392545310945,0.00000000000350357831203976,"radiation_stress_(uv-b)","ELIP2","Encodes an early light-induced protein. ELIPs are thought not to be directly involved in the synthesis and assembly of specific photosynthetic complexes, but rather affect the biogenesis of all chlorophyll-binding complexes. A study (PMID 17553115) has shown that the chlorophyll synthesis pathway was downregulated as a result of constitutive ELIP2 expression, leading to decreased chlorophyll availability for the assembly of pigment-binding proteins for photosynthesis.","Samson Ezeh, O., Hayami, N., Mitai, K., Kodama, W., Iuchi, S., & Y. Yamamoto, Y. (2024). Requirement of two simultaneous environmental signals for activation of Arabidopsis ELIP2 promoter in response to high light, cold, and UV-B stresses. Plant Signaling & Behavior, 19(1), 2389496."
"AT4G18880",1094.43303741388,0.862639932895128,0.148339357581269,0.00000000321518003913063,0.0000000206938513777823,"temperature_stress_(heat_stress)","HSF A4A","Encodes a member of Heat Stress Transcription Factor(Hsf) family that is a substrate of the MPK3/MPK6 signaling and regulates stress responses.","Andrási, N., Rigó, G., Zsigmond, L., Pérez-Salamó, I., Papdi, C., Klement, E., ... & Szabados, L. (2019). The mitogen-activated protein kinase 4-phosphorylated heat shock factor A4A regulates responses to combined salt and heat stresses. Journal of Experimental Botany, 70(18), 4903-4918."
"AT4G30950",14347.5913238062,-0.625472206717042,0.0822658528087012,0.000000000000019365922510588,0.000000000000207485204308877,"excess_light_stress_(photoinhibithion)","FAD6","Chloroplastic enzyme responsible for the synthesis of 16:2 and 18:2 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene mutation resulted in reduced level of unsaturated fatty acids leading to susceptibility to photoinhibition.","Zhang, J. T., Zhu, J. Q., Zhu, Q., Liu, H., Gao, X. S., & Zhang, H. X. (2009). Fatty acid desaturase-6 (Fad6) is required for salt tolerance in Arabidopsis thaliana. Biochemical and biophysical research communications, 390(3), 469-474."
"AT4G35000",5258.01983362749,-0.258862118872503,0.0778012791614397,0.00078686652826483,0.00236549991838073,"oxidative_stress","APX3","Encodes a microsomal ascorbate peroxidase APX3. Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells. Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. The APX3 protein interacts with AKR2 (ankyrin-containing protein that interacts with AFT1) and AFT1, a 14-3-3 protein.",NA
"AT4G38620",410.390099923359,1.5459971095161,0.168003752553045,0.00000000000000000000718942948875604,0.000000000000000000126284945069679,"radiation_stress_(uv-b)","MYB4","Encodes a R2R3 MYB protein which is involved in the response to UV-B. It functions as a repressor of target gene expression. One of its target genes encodes cinnamate 4-hydroxylase; mutants accumulate sinapate esters in their leaves. MYB4 binds to its own promoter and represses its own expression. Nuclear localization of MYB4 depends on the action of the beta importin SAD2. The mRNA is cell-to-cell mobile.","Mitra, M., Agarwal, P., Kundu, A., Banerjee, V., & Roy, S. (2019). Investigation of the effect of UV-B light on Arabidopsis MYB4 (AtMYB4) transcription factor stability and detection of a putative MYB4-binding motif in the promoter proximal region of AtMYB4. PLoS One, 14(8), e0220123."
"AT5G02500",29047.9256025095,0.907536470964575,0.135892856484762,0.0000000000113194863253667,0.0000000000943302589652603,"temperature_stress_(heat_stress)","HSP70-1","Encodes a member of heat shock protein 70 family. Hsc70-1 negatively regulates the expression of Hsp101 through HsfA1d, HsfA1e and HsfA2. During non-HS condition, Hsc70-1 attenuates the activity of HsfAs and finally affects the expression of HsfA2 and Hsp101 genes. hsc70-1 mutant showed thermotolerance phenotype due to higher expression of Hsp101 and other HS inducible genes.","Lee, J. H., & Schöffl, F. (1996). An Hsp70 antisense gene affects the expression of HSP70/HSC70, the regulation of HSF, and the acquisition of thermotolerance in transgenic Arabidopsis thaliana. Molecular and General Genetics MGG, 252, 11-19."
"AT5G03720",293.161084357061,-1.08706296214095,0.163839666537314,0.0000000000121314642916677,0.000000000100742554855337,"temperature_stress_(heat_stress)","HSFA3","Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in establishing thermotolerence.","Yoshida, T., Sakuma, Y., Todaka, D., Maruyama, K., Qin, F., Mizoi, J., ... & Yamaguchi-Shinozaki, K. (2008). Functional analysis of an Arabidopsis heat-shock transcription factor HsfA3 in the transcriptional cascade downstream of the DREB2A stress-regulatory system. Biochemical and biophysical research communications, 368(3), 515-521."
"AT5G10720",8.69036326524462,1.93478516979781,1.04833624755523,0.00639651390497596,0.0157418738633882,"oxidative_stress","HK5","member of Histidine Kinase","Vanderauwera, S., Hoeberichts, F. A., & Van Breusegem, F. (2009). Hydrogen peroxide-responsive genes in stress acclimation and cell death. Reactive oxygen species in plant signaling, 149-164."
"AT5G16470",4362.34592612998,-0.815342417928307,0.0964510235742119,0.0000000000000000140169873209653,0.00000000000000019435149388064,"excess_light_stress_(photoinhibithion)","MBS2","zinc finger (C2H2 type) family protein;(source:Araport11)","Shumbe, L., d'Alessandro, S., Shao, N., Chevalier, A., Ksas, B., Bock, R., & Havaux, M. (2017). METHYLENE BLUE SENSITIVITY 1 (MBS1) is required for acclimation of Arabidopsis to singlet oxygen and acts downstream of β‐cyclocitral. Plant, cell & environment, 40(2), 216-226."
"AT5G42270",18578.0633263268,-0.3049043288548,0.131088842991533,0.0186030852456563,0.0404577526362859,"excess_light_stress_(photoinhibithion)","VAR1","VAR1 contains a conserved motif for ATPase and a metalloprotease characteristic to FtsH proteins, and is targeted into chloroplasts. A VAR1-fusion protein synthesized in vitro exhibited ATPase activity and partial metalloprotease activity. This protein is located to the thylakoid membrane and forms a complex with VAR2. FtsH1 (VAR1) and FtsH5 are interchangeable in thylakoid membranes. Phosphorylation of this protein is dependent on calcium. The mRNA is cell-to-cell mobile.","Rosso, D., Bode, R., Li, W., Krol, M., Saccon, D., Wang, S., ... & Huner, N. P. (2009). Photosynthetic redox imbalance governs leaf sectoring in the Arabidopsis thaliana variegation mutants immutans, spotty, var1, and var2. The Plant Cell, 21(11), 3473-3492."
"AT5G43840",4.69027903371425,-4.48234713076287,1.47842879779791,0.000134436287537077,0.000464460000958117,"temperature_stress_(heat_stress)","HSFA6A","member of Heat Stress Transcription Factor (Hsf) family","Hwang, S. M., Kim, D. W., Woo, M. S., Jeong, H. S., Son, Y. S., Akhter, S., ... & Bahk, J. D. (2014). Functional characterization of A rabidopsis HsfA6a as a heat‐shock transcription factor under high salinity and dehydration conditions. Plant, cell & environment, 37(5), 1202-1222."
"AT5G48570",1466.50514458814,5.2828326745513,0.578636545045082,0.000000000000000000003667236354066,0.0000000000000000000658359848770237,"temperature_stress_(heat_stress)","ROF2","Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT5G52250",260.830311805755,-2.82402958902332,0.255083888586266,0.0000000000000000000000000000176065544763962,0.00000000000000000000000000052752879946692,"radiation_stress_(uv-b)","RUP1","Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response. Functions as a repressor of UV-B signaling.UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus. UVR8 interaction with COP1 is negatively regulated by RUP1 and RUP2.","Gruber, H., Heijde, M., Heller, W., Albert, A., Seidlitz, H. K., & Ulm, R. (2010). Negative feedback regulation of UV-B–induced photomorphogenesis and stress acclimation in Arabidopsis. Proceedings of the National Academy of Sciences, 107(46), 20132-20137."
"AT5G58760",158.117335883288,0.998152514715295,0.187338697497846,0.0000000424002343010236,0.000000239905992516775,"radiation_stress_(uv-b)","DDB2","Encodes a DDB1a interacting protein DDB2 required for UV-B tolerance and genomic integrity.","Ragab Abdel Gawwad, M., Kadunic, A., Hamzi Kaljanac, A., & Maric, A. (2017). Analysis of DNA Damage-Binding Proteins (DDBs) in Arabidopsis thalian a and their Protection of the Plant from UV Radiation. Current Proteomics, 14(2), 146-156."
"AT5G63860",6536.03257523847,-0.276756328223886,0.0970786818068163,0.00407308822561821,0.0105174037421684,"radiation_stress_(uv-b)","UVR8","UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus. UVR8 interaction with COP1 is negatively regulated by RUP1 and RUP2.","Xiong, Y., Xing, Q., & Müller-Xing, R. (2021). A novel UV-B priming system reveals an UVR8-depedent memory, which provides resistance against UV-B stress in Arabidopsis leaves. Plant Signaling & Behavior, 16(4), 1879533."
"AT5G63980",1356.26782856594,1.07527793931615,0.123080762341591,0.000000000000000000933243768317572,0.0000000000000000139889967272767,"oxidative_stress","SAL1","Encodes a bifunctional protein that has 3'(2'),5'-bisphosphate nucleotidase and inositol polyphosphate 1-phosphatase activities and rescues sulfur assimilation mutants in yeast. It is involved in the response to cold, drought (negative regulator of drought tolerance), and ABA. Mutants in this gene exhibit enhanced induction of stress genes in response to cold, ABA, salt and dehydration and increased levels of 3'-phosphoadenosine 5'-phosphate (PAP). Involved in degradation of small mRNAs. Mutants also affect the accumulation of miRNA target cleavage products. Regulates light-dependent repression of hypocotyl elongation and flowering time via its 3'(2'),5'-bisphosphate nucleotidase activity. Its activity is sensitive to the redox state of its environment, decreasing under oxidative conditions and is regulated by dimerization and intra and inter-molecular disulfide bond formation.","Chan, K. X., Mabbitt, P. D., Phua, S. Y., Mueller, J. W., Nisar, N., Gigolashvili, T., ... & Pogson, B. J. (2016). Sensing and signaling of oxidative stress in chloroplasts by inactivation of the SAL1 phosphoadenosine phosphatase. Proceedings of the National Academy of Sciences, 113(31), E4567-E4576."
"AT5G66570",151024.424438537,-0.773319097575013,0.114122217637247,0.00000000000713715042289191,0.0000000000606204301314837,"excess_light_stress_(photoinhibithion)","PSBO1","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In Arabidopsis thaliana the PsbO proteins are encoded by two genes: psbO1 and psbO2. PsbO1 is the major isoform in the wild-type. In plsp1-1 mutant plastids, the nonmature form of the protein localizes in the membrane. The mRNA is cell-to-cell mobile.","Allahverdiyeva, Y., Mamedov, F., Holmström, M., Nurmi, M., Lundin, B., Styring, S., ... & Aro, E. M. (2009). Comparison of the electron transport properties of the psbo1 and psbo2 mutants of Arabidopsis thaliana. Biochimica et Biophysica Acta (BBA)-Bioenergetics, 1787(10), 1230-1237."
