"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","abiotic_stress_related_genes","gene_name","remarks","references"
"AT3G15850",4034.60177365876,-0.627279192144582,0.153567431225104,0.00000129354308926347,0.0000910719243813702,"excess_light_stress_(photoinhibithion)","FAD5","Chloroplastic enzyme responsible for the synthesis of 16:1 fatty acids from galactolipids and sulpholipids. Uses ferredoxin as electron donor. The mRNA is cell-to-cell mobile.","Rea, A. C. (2020). More than just a FAD (5): unsaturated fatty acids in chloroplasts elicit protective autoimmunity."
"AT3G25230",321.87279971469,-0.454638056735936,0.193388747771894,0.000360965503812375,0.0081687158886941,"temperature_stress_(heat_stress)","ROF1","Encodes a a high molecular weight member of the FK506 binding protein (FKBP) family. It has three FKBP12-like domains, tetratricopeptide repeats, and a putative calmodulin binding domain. Modulates thermotolerance by interacting with HSP90.1 and affecting the accumulation of HsfA2-regulated sHSPs. Belongs to one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
"AT3G50820",21393.3106548405,-0.530888514853072,0.147422493937215,0.00000771734953403955,0.000392309171116319,"excess_light_stress_(photoinhibithion)","PSBO2","Encodes a protein which is an extrinsic subunit of photosystem II and which has been proposed to play a central role in stabilization of the catalytic manganese cluster. In Arabidopsis thaliana the PsbO proteins are encoded by two genes: psbO1 and psbO2. PsbO2 is the minor isoform in the wild-type. Mutants defective in this gene have been shown to be affected in the dephosphorylation of the D1 protein of PSII.","Allahverdiyeva, Y., Mamedov, F., Holmström, M., Nurmi, M., Lundin, B., Styring, S., ... & Aro, E. M. (2009). Comparison of the electron transport properties of the psbo1 and psbo2 mutants of Arabidopsis thaliana. Biochimica et Biophysica Acta (BBA)-Bioenergetics, 1787(10), 1230-1237."
"AT4G04810",184.231657169357,0.683043729504729,0.188294410691677,0.00000590357203675182,0.000310895081817469,"oxidative_stress","MSRB4","methionine sulfoxide reductase B4;(source:Araport11)","Vieira Dos Santos, C., Cuiné, S., Rouhier, N., & Rey, P. (2005). The Arabidopsis plastidic methionine sulfoxide reductase B proteins. Sequence and activity characteristics, comparison of the expression with plastidic methionine sulfoxide reductase A, and induction by photooxidative stress. Plant Physiology, 138(2), 909-922."
"AT4G14690",30.3751384797242,-0.520633817839293,0.474204200344482,0.00210495466425871,0.0313714904931972,"radiation_stress_(uv-b)","ELIP2","Encodes an early light-induced protein. ELIPs are thought not to be directly involved in the synthesis and assembly of specific photosynthetic complexes, but rather affect the biogenesis of all chlorophyll-binding complexes. A study (PMID 17553115) has shown that the chlorophyll synthesis pathway was downregulated as a result of constitutive ELIP2 expression, leading to decreased chlorophyll availability for the assembly of pigment-binding proteins for photosynthesis.","Samson Ezeh, O., Hayami, N., Mitai, K., Kodama, W., Iuchi, S., & Y. Yamamoto, Y. (2024). Requirement of two simultaneous environmental signals for activation of Arabidopsis ELIP2 promoter in response to high light, cold, and UV-B stresses. Plant Signaling & Behavior, 19(1), 2389496."
"AT4G18880",1026.30779118216,-0.445410274014926,0.163768250638034,0.000137913170728136,0.00393182643340025,"temperature_stress_(heat_stress)","HSF A4A","Encodes a member of Heat Stress Transcription Factor(Hsf) family that is a substrate of the MPK3/MPK6 signaling and regulates stress responses.","Andrási, N., Rigó, G., Zsigmond, L., Pérez-Salamó, I., Papdi, C., Klement, E., ... & Szabados, L. (2019). The mitogen-activated protein kinase 4-phosphorylated heat shock factor A4A regulates responses to combined salt and heat stresses. Journal of Experimental Botany, 70(18), 4903-4918."
"AT4G30950",13629.9461111014,-0.24533845104413,0.109149137379025,0.00136587890749657,0.0227180011684633,"excess_light_stress_(photoinhibithion)","FAD6","Chloroplastic enzyme responsible for the synthesis of 16:2 and 18:2 fatty acids from galactolipids, sulpholipids and phosphatidylglycerol. Uses ferredoxin as electron donor. Gene mutation resulted in reduced level of unsaturated fatty acids leading to susceptibility to photoinhibition.","Zhang, J. T., Zhu, J. Q., Zhu, Q., Liu, H., Gao, X. S., & Zhang, H. X. (2009). Fatty acid desaturase-6 (Fad6) is required for salt tolerance in Arabidopsis thaliana. Biochemical and biophysical research communications, 390(3), 469-474."
"AT4G35000",5035.43670046545,-0.249996939386692,0.070552530949748,0.0000205074185802465,0.000858906659214886,"oxidative_stress","APX3","Encodes a microsomal ascorbate peroxidase APX3. Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells. Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. The APX3 protein interacts with AKR2 (ankyrin-containing protein that interacts with AFT1) and AFT1, a 14-3-3 protein.",NA
"AT5G03720",294.254258767369,-0.405242147651321,0.204705441736236,0.00107495228782433,0.0189793990726872,"temperature_stress_(heat_stress)","HSFA3","Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in establishing thermotolerence.","Yoshida, T., Sakuma, Y., Todaka, D., Maruyama, K., Qin, F., Mizoi, J., ... & Yamaguchi-Shinozaki, K. (2008). Functional analysis of an Arabidopsis heat-shock transcription factor HsfA3 in the transcriptional cascade downstream of the DREB2A stress-regulatory system. Biochemical and biophysical research communications, 368(3), 515-521."
"AT5G48570",959.137384871172,-2.83945722408353,0.444980920263217,0.00000000000561297745147357,0.0000000031501633165513,"temperature_stress_(heat_stress)","ROF2","Encodes one of the 36 carboxylate clamp (CC)-tetratricopeptide repeat (TPR) proteins (Prasad 2010, Pubmed ID: 20856808) with potential to interact with Hsp90/Hsp70 as co-chaperones.","Aviezer-Hagai, K., Skovorodnikova, J., Galigniana, M., Farchi-Pisanty, O., Maayan, E., Bocovza, S., ... & Breiman, A. (2007). Arabidopsis immunophilins ROF1 (AtFKBP62) and ROF2 (AtFKBP65) exhibit tissue specificity, are heat-stress induced, and bind HSP90. Plant molecular biology, 63, 237-255."
