"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G24280",841.163634738431,1.9409361129915,0.532570234250649,0.0000309370860635734,0.000149408439068035,NA,"OPPP","glucose-6-phosphate 1-dehydrogenase","G6PD3",NA,"1.1.1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G25450",1188.00183631495,-0.810133331665346,0.172948237230349,0.0000013866367143249,0.00000857783792186818,"KCS5","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,71,364,2.31094928,3.19388052,"targetP, RC4","Upregulated in epidermis of stems; heterologous expression in yeast","cer60",NA,"Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=511072&tool=pmcentrez","Hooker et al 2002;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=166744&tool=pmcentrez"
"AT1G27980",2895.89298205121,0.674279933618481,0.216414195848894,0.00125049760739192,0.00427515795353564,"AtDPL1","Sphingolipid Synthesis","Dihydrosphingosine Phosphate Lyase","DPL1","Dihydrosphingosine Phosphate Lyase","4.1.2.27","143",173,75,397,2.7128535,1.1977052,"targetP, RC3","Heterologous expression",NA,NA,"Tsegaye et al 2007;http://dx.doi.org/10.1074/jbc.M705074200",NA,NA
"AT1G30120",4774.93199950827,-1.01341298632418,0.125977989689155,0.000000000000000349089735623847,0.00000000000000814700818690979,"PDH (E1beta)","Plastidial Fatty Acid Synthesis","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","&beta;-PDH","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","nd,1.2.4.1","12,11",18,77,597,18.1861661,7.31930954,"targetP, RC1","Sequence similarity to H. sapiens pyruvate dehydrogenase E1 beta subunit",NA,NA,"Brown et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15138885","Johnston et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/9393637?dopt=Abstract",NA
"AT1G31480",1234.55325384434,-0.247849765941196,0.0966795456995996,0.00939831525659065,0.0251555778709805,"SGR2","Lipases",NA,NA,"Phospholipase A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G31770",800.511381166675,1.4878897970688,0.223500934010382,0.00000000000621585877712391,0.0000000000851417338610301,"AtWBC14;AtABCG14","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,80,629,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT1G31812",14684.2960632736,-1.3008287067801,0.129240060668458,0.00000000000000000000000156262829506308,0.0000000000000000000000786349961373051,"ACBP6","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,81,630,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Engeseth et al 1996;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6WB5-45S9196-8&_user=10&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000050221&_version=1&_urlVersion=0&_userid=10&md5=aac4fc0b823e6937a752b74d195cdacc",NA,NA
"AT1G32060",28798.209723419,-1.26999478441317,0.133271735807089,0.00000000000000000000029614745782967,0.0000000000000000000123466654546625,NA,"Phosphoribulokinase",NA,"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT1G32200",62.5382551011207,-1.10461967776237,0.310779885659189,0.000119364624898679,0.000511463422669961,"ATS1;ACT1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (plastidial)","2.3.1.15","20",26,82,439,3.41618589,5.32313421,"targetP, RC2","Heterologous protein expression, mutant characterization","act1",NA,"Kunst et al 1988;http://www.ncbi.nlm.nih.gov/pubmed/16593939?ordinalpos=13&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Nishida et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/7678766?dopt=Abstract",NA
"AT1G34430",4527.60045163296,-1.45476237377189,0.13945690727799,0.000000000000000000000000037577850599272,0.0000000000000000000000021855379699554,"EMB3003","Plastidial Fatty Acid Synthesis","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","DHLAT","Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex","nd,2.3.1.12","12,13",19,87,525,7.03332389,4.25850737,"experimental","Mutant characterization, sequence similarity to A. thaliana At3g25860, Dihydrolipoamide Acetyltransferase, E2 component of Pyruvate Dehydrogenase Complex",NA,NA,"Lin et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/13677473?dopt=Abstract",NA,NA
"AT1G34520",2.09165691711873,1.31974422428233,3.45291020079733,0.0122158960176824,0.0314994556540819,NA,"Cuticular Wax Synthesis","Wax Synthase","WS","Wax Synthase","2.3.1.75","152",182,90,13,0,0,"targetP, RC2","Sequence similarity",NA,"No evidence for role in cuticular wax synthesis","Lardizabal et al 2000;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=58899&tool=pmcentrez",NA,NA
"AT1G36180",630.120823078433,0.41612149575832,0.161030280126413,0.00813945753014336,0.0221888387911145,"ACC2","Plastidial Fatty Acid Synthesis","Acetyl-CoA Carboxylase (Homomeric)","HmACC","Acetyl-CoA Carboxylase (Plastidial, Homomeric)","6.4.1.2 ,nd,6.3.4.14","1,207,192",1,93,480,4.62189856,0.26615671,"targetP, RC2","Sequence similarity to H. sapiens Acetyl-CoA Carboxylase",NA,NA,"Moreau et al 2002;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=16326698",NA,NA
"AT1G42970",26505.5897091044,-0.488478062961077,0.160698712719685,0.00190108264314886,0.00620253188561863,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapB",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2011;http://www.plantphysiol.org/cgi/content/full/151/2/543",NA,NA
"AT1G45201",949.078928388674,2.02805849042146,0.161780177722044,0.000000000000000000000000000000000000530228200802155,0.0000000000000000000000000000000000707840911588991,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,95,631,NA,NA,NA,"Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT1G45201",24.2681861047274,3.46718064538301,0.780514745443383,0.00000118326204891128,0.00000741950515702098,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,95,631,NA,NA,NA,"Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
"AT1G48300",18827.3655224002,0.681650135607397,0.135554474669256,0.00000033837662337511,0.00000233296058369272,"AtDGAT2","TAG Synthesis","Acyl-CoA : Diacylglycerol Acyltransferase","DAGAT","Acyl-CoA : Diacylglycerol Acyltransferase","2.3.1.20","78",105,98,634,NA,NA,NA,"Sequence similarity to peanut AhDGAT",NA,NA,"Saha et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16798944",NA,NA
"AT1G48600",169.676625413844,1.83676389803658,0.284566065706957,0.0000000000178494986913611,0.000000000229831251265826,"CPUORF31","Eukaryotic Phospholipid Synthesis","Phosphoethanolamine N-Methyltransferase","PEAMT","Phosphoethanolamine N-Methyltransferase","2.1.1.103","60",72,99,440,3.41618589,12.2432087,"targetP, RC2","homologus to At3g18000",NA,"highest expression in leaves","Cruz-Ramírez et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15295103?dopt=Abstract",NA,NA
"AT1G48750",414.908702952039,1.17259115465356,0.22390260185105,0.000000049408912565005,0.000000394368225600171,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 2",NA,"162",193,100,522,6.93284783,2.6615671,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT1G49430",1132.36835315399,0.641650966874335,0.166640295949175,0.0000794477114810309,0.000353352371190879,"LACS2","Cuticular Wax Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,103,578,12.4590309,2.26233204,"targetP, RC2","Sequence similarity and heterologous protein expression","lacs2",NA,"Schnurr et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=14973169","Tang et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17434992","Bessire et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17396154"
"AT1G49430",1132.36835315399,0.641650966874335,0.166640295949175,0.0000794477114810309,0.000353352371190879,"LACS2","Aliphatic Suberin Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,103,577,12.4590309,2.26233204,"targetP, RC2","Heterologous protein expression and mutant characterization","lacs2","Function shown in cutin (refs.) and suberin (I. Molina, unpublished).  Protein family of 9 members","Schnurr et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=14973169","Bessire et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17396154","Tang et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17434992"
"AT1G49430",1132.36835315399,0.641650966874335,0.166640295949175,0.0000794477114810309,0.000353352371190879,"LACS2","Cutin Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,103,576,12.4590309,2.26233204,"targetP, RC2","Heterologous protein expression and mutant characterization","lacs2","protein family of 9 members","Schnurr et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=14973169","Bessire et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17396154","Tang et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17434992"
"AT1G50460",1370.95258007528,-1.18222302669016,0.141061454510595,0.0000000000000000157128755567043,0.000000000000000426149724966827,NA,"Glycolysis","hexokinase","hxk-like",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karve et al 2009;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2755033/?tool=pubmed",NA,NA
"AT1G51680",54.3495482911326,0.932503962547188,0.365662440727136,0.00435708543525767,0.0128945906546536,"At-4CL1","Aromatic Suberin Synthesis","4-Coumarate-CoA Ligase","4CL","4-Coumarate-CoA Ligase","6.2.1.12","191",234,109,637,NA,NA,NA,"Heterologous expression",NA,"Activate 4-coumarate and ferulate","Ehlting et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11576429?ordinalpos=16&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Ehlting et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10417722?dopt=Abstract",NA
"AT1G52700",68.1300214321639,-1.4800619977308,0.446949562032955,0.000170634695056464,0.000706195632347119,NA,"Phospholipases",NA,NA,"Lysophospholipase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
