"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G64670",721.715180017987,0.543207230115945,0.167473050428417,0.0000246926333071405,0.000985848365959678,"BDG","Cutin Synthesis","Hydrolase-like Protein","Hydrolase ?","Hydrolase-like Protein",NA,NA,228,146,332,2.00952111,2.79464546,"targetP,RC 1","Mutant characterization","bodyguard (bdg)","Proposed to be involved in cutin assembly","Kurdyukov et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16415209?dopt=Abstract",NA,NA
"AT1G65260",7564.80385370153,-0.280815564792172,0.0836414732255538,0.0000342864471745106,0.00128039673355306,"VIPP1","Lipid Trafficking","Vesicle-Inducing Protein in Plastids","VIPP1","Vesicle-Inducing Protein in Plastids",NA,NA,241,148,646,NA,NA,NA,"Mutant analysis","hcf155",NA,"Kroll et al 2001;http://www.pnas.org/content/98/7/4238.abstract?ijkey=dff602d93f5a31c641d3fc9c95c4017462e5133a&keytype2=tf_ipsecsha","Westphal et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11274448?ordinalpos=10&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Aseeva et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15210715?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&linkpos=2&log$=relatedarticles&logdbfrom=pubmed"
"AT1G79530",1155.36161700296,0.355810292247629,0.183455664332025,0.00148609521976651,0.0242309844138728,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapCp-1",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT1G80300",4945.99923145414,0.312859365665094,0.103215915448791,0.0000867273195876398,0.00273448593685395,NA,"Plastid Transporters","ATP/ADP transporter","NTT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G20860",5452.35985909001,-0.286651826818717,0.0878946170208478,0.0000464079841188844,0.00166653022312111,"LS;LIP1","Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Lipoate Synthase","LS","Lipoate Synthase","2.8.1.8","15",21,218,538,7.73665628,8.9162498,"experimental","Sequence similarity and heterologous protein expression",NA,NA,"Yasuno et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9808738",NA,NA
"AT2G30470",2032.22202945519,-0.268769076684511,0.095409082995159,0.00022005529992475,0.0055991531818936,"HSI2;VAL1","TAG Synthesis","a member of a novel family of B3 domain proteins","Regulatory protein","a member of a novel family of B3 domain proteins",NA,NA,259,240,666,NA,NA,NA,"Mutant Analysis","hsi2-1/hsi2-2/val1-1/val1-2",NA,"Tsukagoshi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17267611","Suzuki et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17158584","Tsukagoshi et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15894743"
"AT2G36460",232.578024242113,-0.725906156619303,0.191071422540063,0.00000297647027678369,0.000181011782188427,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G38540",15748.5601271796,0.299452324458195,0.122955632502344,0.000556329691298269,0.0113736913586331,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,265,611,55.4627827,64.2768456,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G39350",154.236706703082,0.438992715825713,0.25662909949368,0.00164826007744552,0.0263869378168397,"AtWBC1;AtABCG1","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,270,671,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT2G40890",2256.22303065406,-0.23579285777032,0.124172018427028,0.00363582073863931,0.0470477119690988,"CYP98A3","Aromatic Suberin Synthesis","p-Coumarate 3-Hydroxylase","C3H","p-Coumarate 3-Hydroxylase","1.14.13.*",NA,236,277,672,NA,NA,NA,"Heterologous expression and mutant characterization","ref8","phenylpropanoid pathway genes required for ferulic acid formation","Schoch et al 2001;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11429408&dopt=Abstract","Franke et al 2002;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=11967091&dopt=Abstract",NA
"AT2G44290",859.891703692737,-1.32912615968549,0.449040113131824,0.00000375523848358278,0.000216953380979461,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,286,312,1.70809294,2.39541039,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT3G01550",109.669114348341,-1.06781338762288,0.545843197982068,0.0000754126770372889,0.00244444094891661,NA,"Plastid Transporters","PEP, Pi transporter","PPT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G03250",5482.95731893393,0.285851253212425,0.141291983728765,0.00181264682549171,0.0282343689637417,NA,"Glycolysis","UDP-glucose pyrophosphorylase","UGP1",NA,"2.7.7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meng et al 2009;http://pcp.oxfordjournals.org/cgi/content/full/50/5/998",NA,NA
"AT3G03530",294.814491373548,0.580415808234684,0.640176215097925,0.00174424343443158,0.0273878287630212,"NPC4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,308,143,0.40190422,0,"targetP, RC2","Heterologous protein expression and mutant characterization","npc4","Localized in the plasma membrane, DGDG BS is not compromised in the mutant during phospate deprivation","Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G04120",24319.4312448499,-0.473939573351879,0.186171340404287,0.000206130995229636,0.00536062483079438,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapC1",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT3G05630",602.913168430128,0.956401642014014,0.31683313710801,0.0000088313755087435,0.000438067447268304,"PLD &zeta;2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase D  &zeta;","PLD &zeta;","Phospholipase D  &zeta;","3.1.4.4","109",142,314,290,1.50714083,0.26615671,"targetP, RC4","mutant characterization","pldz2","upregulated during -P, involved in DGDG accumulation during phosphate deprivation in roots but not in shoots, also involved in vesicle trafficking and auxin response","Cruz-Ramírez et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16617110?log$=activity","Li et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16891548?dopt=Abstract","Li et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17259265?dopt=Abstract"
"AT3G11170",5928.65393525792,-0.569236944456487,0.123373996436851,0.000000137596024525542,0.0000144534690361242,"FAD7","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Linoleate Desaturase","FAD7","Linoleate Desaturase","1.14.99.*","27",33,335,560,9.44474922,20.7602234,"targetP, RC2","Mutant characterization and functional complementation","fad7","&delta;13-desaturase active on PG, MGDG, DGDG, SQDG","Iba et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/8226956?dopt=Abstract","Matsuda et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15545277?dopt=Abstract",NA
"AT3G12120",4918.94569212058,0.262304032439583,0.133701303508968,0.00250412626297053,0.0356254312879103,"FAD2","Eukaryotic Phospholipid Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,610,54.25707,139.865351,"targetP, RC3","mutant analysis","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506?dopt=Abstract",NA,NA
"AT3G12120",4918.94569212058,0.262304032439583,0.133701303508968,0.00250412626297053,0.0356254312879103,"FAD2","TAG Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,609,54.25707,139.865351,"targetP, RC3","Mutant Analysis and Heterologous Expression","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506","Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506",NA
"AT3G12780",45945.2164026423,-0.261050029543152,0.120189716682409,0.00147696937411897,0.0241365302960223,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G15850",4034.60177365876,-0.627279192144582,0.153567431225104,0.00000129354308926347,0.0000910719243813702,"FAD5","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","MGDG Desaturase (palmitate-specific)","FAD5","MGDG Desaturase (palmitate-specific)","1.14.99.*","30",36,352,546,8.1385605,14.1063057,"targetP, RC2","Heterologous protein expression and mutant characterization","fad5","Palmitoyl-Monogalactosyldiacylglycerol ∆7-deaturase","Kunst et al 1989;http://www.ncbi.nlm.nih.gov/pubmed/16666902?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15579662?log$=activity","Heilmann et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15240892?log$=activity"
"AT3G26650",58766.457803222,-0.412816801546164,0.122693084208321,0.0000198527406683766,0.000840446950320953,NA,"Glycolysis","NADP-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapA-1",NA,"1.2.1.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT3G49210",632.074934363895,0.471236074385666,0.241570914566519,0.000866808613754148,0.0160629449056347,NA,"Cuticular Wax Synthesis","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","WSD","Bifunctional Wax Ester Synthase / Diacylglycerol Acyltransferase","2.3.1.20, 2.3.1.75","78,201",192,411,176,0.60285633,0.26615671,"targetP, RC1","Sequence similarity to WSD1/AT5G37300",NA,NA,NA,NA,NA
"AT3G56040",3636.46803926317,0.3981450917824,0.116730710844645,0.0000175415826967001,0.000757295184420395,NA,"Glycolysis","UDP-glucose pyrophosphorylase","UGP3",NA,"2.7.7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meng et al 2010;http://pcp.oxfordjournals.org/cgi/content/full/50/5/999",NA,NA
"AT3G56040",3636.46803926317,0.3981450917824,0.116730710844645,0.0000175415826967001,0.000757295184420395,"UGPase;UGP3","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-Glucose Pyrophosphorylase","UGP","UDP-Glucose Pyrophosphorylase","2.7.7.9","189",251,441,700,NA,NA,NA,"Heterologous protein expression and mutant characterization","ugp3","Plastidial UDP-Glucose Pyrophosphorylase involved in Sulfolipid Biosynthesis","Okazaki et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19286968?log$=activity",NA,NA
"AT3G56060",1747.89788742784,0.454614626228701,0.187293830334078,0.000296909414253931,0.00706932318083632,NA,"Cutin Synthesis","Omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","Omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,701,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT3G56060",1747.89788742784,0.454614626228701,0.187293830334078,0.000296909414253931,0.00706932318083632,NA,"Aliphatic Suberin Synthesis","omega-Hydroxy Fatty Acyl Dehydrogenase","HFADH","omega-Hydroxy Fatty Acyl Dehydrogenase","1.1.1.*","204",226,442,702,NA,NA,NA,"Sequence similarity to HOTHEAD (HTD)",NA,NA,NA,NA,NA
"AT4G00360",5614.77670011087,0.67533144428599,0.169696200024209,0.00000181287915950954,0.000119900287307225,"CYP86A2","Cutin Synthesis","Fatty Acyl omega-Hydroxylase","FAH","Fatty Acyl omega-Hydroxylase (CYP86A)","1.14.13.*","199",279,461,571,11.3537943,12.5093654,"targetP, RC5","Heterologous protein expression and mutant characterization","aberrant induction of type three genes 1 (att1)",NA,"Xiao et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=15241470","Molina et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18179651?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT4G04040",4671.3634926127,0.304135234402433,0.117726069391738,0.000355617803497103,0.00806628234883786,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2017;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c83",NA,NA
"AT4G13840",5473.68622756225,0.336586756696355,0.136189100245891,0.000410293505370079,0.00903519655379424,NA,"Cuticular Wax Synthesis","CER2-like Protein","CER2 ?","CER2-like Protein",NA,"154",184,486,487,4.82285067,2.12925368,"targetP, RC5","Sequence similarity to CER2",NA,NA,NA,NA,NA
"AT4G14440",1297.58771014333,0.44331499920045,0.131682884562708,0.0000186171970611701,0.000800213570837123,"AtECI3","b-Oxidation","Enoyl CoA isomerase","Isom","Enoyl CoA isomerase (cytosolic)","5.3.3.8","90",262,489,707,NA,NA,NA,"Heterologous protein expression,",NA,"Encodes a peroxisomal delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation. Mutant (ibr10) also found to be altered in the response to IBA and does not appear to be compromised in fatty acid breakdown during seed germination (Zolman et al., 2008).","Goepfert et al 2008;http://www.ncbi.nlm.nih.gov/pubmed/18657232?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G19860",6681.17454038804,0.436782138093,0.120684787163623,0.00000772914774840988,0.000392309171116319,NA,"Eukaryotic Phospholipid Synthesis",NA,NA,"Phospholipid : Acyl acceptor Acyltransferase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G23850",12086.2448932943,-0.37737301051735,0.15404647581143,0.000363578378592554,0.00821837754970488,"LACS4","Eukaryotic Phospholipid Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,518,506,5.52618306,10.113955,"targetP, RC2","Heterologous protein expression and complementation of yeast mutant",NA,NA,"Shockey et al 2002;http://www.plantphysiol.org/cgi/content/full/129/4/1710",NA,NA
"AT4G27030",121.373277120661,-0.958331892898565,0.443890627560527,0.0000659839357386781,0.00218202432611928,"FAD4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phosphatidylglycerol Desaturase","FAD4","Phosphatidylglycerol Desaturase","1.14.99.*","25",31,731,765,NA,NA,NA,"Mutant characterization, targetted to Plastid","fad4",NA,"Gao et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19682287?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT4G30950",13629.9461111014,-0.24533845104413,0.109149137379025,0.00136587890749657,0.0227180011684633,"FAD6","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Oleate Desaturase","FAD6","Oleate Desaturase","1.14.99.*","26",32,542,588,14.468552,35.7980776,"targetP, RC2","Mutant characterization and functional complementation","fad6","&delta;10-desaturase, active on PG, MGDG, DGDG, SQDG","Falcone et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7846158?dopt=Abstract",NA,NA
"AT4G32840",533.80178243017,-0.227763313540143,0.109726824945828,0.00250515661001751,0.0356254312879103,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK6",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT4G33030",3818.43920480096,0.281422463381029,0.159291788508494,0.00348455601024658,0.0455967244316072,"SQD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-Sulfoquinovose Synthase","SQS","UDP-Sulfoquinovose Synthase","3.13.1.1","32",38,547,515,6.43046756,3.46003724,"experimental","Heterologous protein expression",NA,NA,"Essigmann et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9465123?log$=activity","Sanda et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11073956?dopt=Abstract","Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract"
"AT4G34920",2956.0472770485,0.208428866307072,0.0879766730733376,0.00135746884565573,0.022654851771636,NA,"Phospholipases",NA,NA,"GPI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G38530",90.0279789229953,0.690506730777464,0.3455625323558,0.000277047725214393,0.00672688314757272,"PLC1","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT4G39510",459.547810789194,0.616390183439524,0.291406561321529,0.000325685848296755,0.00755306625512769,"CYP96A12","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,570,722,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT5G01220",2622.7272439978,0.540375214426937,0.195799402557655,0.0000991703955404301,0.00303427426729076,"SQD2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase","SLS","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase",NA,"33",39,573,359,2.21047322,2.12925368,"targetP, RC1","Heterologous protein expression and mutant characterization",NA,NA,"Yu et al 2002;http://www.ncbi.nlm.nih.gov/pubmed/11960029?dopt=Abstract",NA,NA
"AT5G11670",21968.1440519429,0.587612867923865,0.200660268189505,0.0000566307942542755,0.00195598082307681,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME2",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2006;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT5G37710",814.512614999957,-0.46863083663046,0.1410924888087,0.0000209047081582868,0.000870392222696533,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G38420",46282.5629787609,-0.575093063127042,0.151631195732341,0.00000387481414045965,0.000221903714755245,NA,"Rubisco","ribulose bisphosphate carboxylase small chain 2B","RBCS-2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT5G43760",4703.29245348463,0.261946255706031,0.115116169324848,0.00111267559980228,0.0195457392087583,"KCS20","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,659,533,7.43522811,7.85162296,"targetP, RC2","Highly expressed and upregulated in epidermis of stems; heterologous expression in yeast ; complementation of yeast elo2 elo3 mutant",NA,"double mutant of kcs2 kcs20 results in 15-20% reduction in cuticular wax; also a suberin-associated KCS","Lee et al 2009;http://www3.interscience.wiley.com/journal/122504706/abstract","Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez","Trenkamp et al 2004;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=511072&tool=pmcentrez"
"AT5G52320",295.98447292654,1.01456037477046,0.364793944837773,0.0000127495293015178,0.000587333762773368,"CYP96A4","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,685,755,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
