"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT1G71960",480.158941511051,0.553080194046521,0.198498684693084,0.00381163510801275,0.00999908507647163,"AtWBC26;AtABCG25","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,169,652,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT1G73480",2030.30997044,1.67335278819842,0.14765247104429,0.00000000000000000000000000000151898605208282,0.0000000000000000000000000000544342392942051,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,175,457,3.91856617,0.13307836,"targetP, RC3","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT1G73550",11.3928574498119,2.15790987611836,0.748500021246987,0.000412267229178746,0.00133661210160464,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,176,124,0.30142817,0,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT1G73600",325.4076547578,3.49162116223864,0.26772771464388,0.000000000000000000000000000000000000000539793542036736,0.0000000000000000000000000000000000000334763708557783,NA,"Eukaryotic Phospholipid Synthesis","Phosphoethanolamine N-Methyltransferase","PEAMT","Phosphoethanolamine N-Methyltransferase","2.1.1.103","60",72,178,262,1.30618872,25.9502793,"targetP, RC3","homologus to At3g18000",NA,"Highest expression in leaves","Cruz-Ramírez et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15295103?dopt=Abstract",NA,NA
"AT1G74030",696.475922141695,2.24274536019955,0.143718770815297,0.0000000000000000000000000000000000000000000000000000000923912266084844,0.0000000000000000000000000000000000000000000000000000130424764147701,NA,"Glycolysis","enolase","ENO",NA,"4.2.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prabhakar et al 2009;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4VM9K9G-3&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=50e448c24c46d54aecd62e4385e22d85",NA,NA
"AT1G74320",976.761426582178,-0.406348460966889,0.0870751788500649,0.00000263740527353698,0.0000122102449980328,NA,"Eukaryotic Phospholipid Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,183,251,1.20571267,0.26615671,"targetP, RC2","putative; Sequence similar to AtCK1",NA,NA,"Tasseva et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15147879?dopt=Abstract",NA,NA
"AT1G74320",976.761426582178,-0.406348460966889,0.0870751788500649,0.00000263740527353698,0.0000122102449980328,NA,"TAG Synthesis","Choline Kinase","CK","Choline Kinase","2.7.1.32","44",54,183,250,1.20571267,0.26615671,"targetP, RC2","Sequence similarity to soybean CK1",NA,NA,"Monks et al 1996;http://www.ncbi.nlm.nih.gov/pubmed/8934624",NA,NA
"AT1G74960",48.8609957299476,-0.706564485094239,0.299944495270435,0.0102602084341343,0.0242402760703252,"KASII","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Ketoacyl-ACP Synthase II","KAS II","Ketoacyl-ACP Synthase II","2.3.1.179","3",8,184,536,7.63618022,5.32313421,"targetP, RC2","RNAi lines and mutant characterization, sequence similarity to E. coli  beta-ketoacyl-acyl carrier protein synthase II","fab1",NA,"Pidkowich et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17360594",NA,"Huang et al 1998;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9482715"
"AT1G74960",48.8609957299476,-0.706564485094239,0.299944495270435,0.0102602084341343,0.0242402760703252,"KASII (fab1)","Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Synthase II","KASII","Ketoacyl-ACP Synthase II","2.3.1.179","3",8,184,537,7.63618022,5.32313421,"targetP, RC2","RNAi lines and mutant characterization, sequence similarity to E. coli  beta-ketoacyl-acyl carrier protein synthase II","fab1",NA,"Pidkowich et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17360594","Carlsson et al 2002;http://www3.interscience.wiley.com/journal/118956922/abstract","Huang et al 1998;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9482715"
"AT1G74960",686.017097149596,-0.862343425952154,0.121286500895218,0.000000000000554653128779156,0.0000000000056059897521504,"KASII","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Ketoacyl-ACP Synthase II","KAS II","Ketoacyl-ACP Synthase II","2.3.1.179","3",8,184,536,7.63618022,5.32313421,"targetP, RC2","RNAi lines and mutant characterization, sequence similarity to E. coli  beta-ketoacyl-acyl carrier protein synthase II","fab1",NA,"Pidkowich et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17360594",NA,"Huang et al 1998;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9482715"
"AT1G74960",686.017097149596,-0.862343425952154,0.121286500895218,0.000000000000554653128779156,0.0000000000056059897521504,"KASII (fab1)","Plastidial Fatty Acid Synthesis","Ketoacyl-ACP Synthase II","KASII","Ketoacyl-ACP Synthase II","2.3.1.179","3",8,184,537,7.63618022,5.32313421,"targetP, RC2","RNAi lines and mutant characterization, sequence similarity to E. coli  beta-ketoacyl-acyl carrier protein synthase II","fab1",NA,"Pidkowich et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17360594","Carlsson et al 2002;http://www3.interscience.wiley.com/journal/118956922/abstract","Huang et al 1998;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=9482715"
"AT1G75020",10.8004160994943,1.42222679389178,0.719327168313646,0.00778298372046795,0.0189791006911316,"LPAAT4","Eukaryotic Phospholipid Synthesis","1-Acylglycerol-3-Phosphate Acyltransferase","LPAAT","1-acylglycerol-3-phosphate acyltransferase","2.3.1.51","21",27,186,399,2.7128535,0.13307836,"targetP, RC2","Homologous to LPAAT2 but will not complement bacterial knockout",NA,NA,"Kim et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15772283?dopt=Abstract",NA,NA
"AT1G75020",10.8004160994943,1.42222679389178,0.719327168313646,0.00778298372046795,0.0189791006911316,"LPAAT4","TAG Synthesis","1-Acylglycerol-3-Phosphate Acyltransferase","LPAAT","1-Acylglycerol-3-Phosphate Acyltransferase","2.3.1.51","21",27,186,398,2.7128535,0.13307836,"targetP, RC2","Sequence similarity to human AGPAT2",NA,NA,"Kim et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15772283","Gale et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16495223",NA
"AT1G76150",2658.4091621094,-0.258104242002526,0.082194362509686,0.00153559570414462,0.00440161609115987,"AtECH2","b-Oxidation","Peroxisomal Enoyl-CoA Hydratase 2","ECH2","Peroxisomal Enoyl-CoA Hydratase 2","4.2.1.17",NA,261,187,657,NA,NA,NA,"Heterologous protein expression, RNAi phenotype",NA,"This gene has been characterised in Goepfert et al 2005. The link should come from DCI1 in the beta-ox figure.  Also referred to as enoyl-CoA hydratase/isomerase;   thus apparently can carry out either reaction","Goepfert et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16982622?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT1G76550",1038.35805762015,1.16854671085316,0.137507648171575,0.00000000000000000589538707782212,0.0000000000000000902534662824643,NA,"Glycolysis","PPi-dependent phosphofructokinase","PFP",NA,"2.7.1.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2016;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c82",NA,NA
"AT1G77210",7.42022124947039,-2.58872754128836,1.18618634964251,0.00185759820357164,0.00523039159329381,NA,"Transporters","monosaccharide transporter","STP14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT1G77210",414.906166116492,-2.32317551702526,0.173835686384242,0.0000000000000000000000000000000000000000108245403165741,0.000000000000000000000000000000000000000749533413628143,NA,"Transporters","monosaccharide transporter","STP14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Büttner 2007;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4N8C72V-2&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=45cf25c09ee282fe6e89d2829c95f906",NA,NA
"AT1G77590",1568.88094205517,-0.381464649316267,0.132938268527366,0.00353165183339625,0.00934326320098442,"LACS9","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (plastidial)","6.2.1.3","95",124,191,327,1.90904506,1.06462684,"targetP, RC5","Heterologous protein expression and complementation of yeast mutant",NA,NA,"Shockey et al 2002;http://www.plantphysiol.org/cgi/content/full/129/4/1710",NA,NA
"AT1G77590",1568.88094205517,-0.381464649316267,0.132938268527366,0.00353165183339625,0.00934326320098442,"LACS9","Plastidial Fatty Acid Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,191,328,1.90904506,1.06462684,"targetP, RC5","Heterologous protein expression and complementation of yeast mutant",NA,NA,"Shockey et al 2002;http://www.plantphysiol.org/cgi/content/full/129/4/1710",NA,NA
"AT1G78050",155.7570811165,0.86999296603106,0.196924241522055,0.00000485465892155825,0.0000216363841103671,NA,"Glycolysis","Phosphoglycerate mutase","d-PGM",NA,"5.4.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2013;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT1G78690",315.263448533498,-0.937335161574983,0.148027520703487,0.000000000105730933131171,0.000000000843964721160436,NA,"Mitochondrial Phospholipid Synthesis","Cardiolipin Transacylase","TAZ","Cardiolipin Transacylase","2.3.1.23",NA,243,194,140,0.40190422,0.39923507,"targetP, RC4","Sequence similarity to yeast TAZ1",NA,"http://www.ncbi.nlm.nih.gov/pubmed/14551214","Xu  et al, 203;http://www.ncbi.nlm.nih.gov/pubmed/14551214",NA,NA
"AT1G79530",930.36704089372,1.21806163271771,0.154389218541264,0.000000000000000869684200470411,0.0000000000000112970518587796,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapCp-1",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muñoz-Bertomeu  et al 2009;http://www.plantphysiol.org/cgi/content/full/151/2/541",NA,NA
"AT1G79550",33.9988712862947,1.55259122873136,0.413053983195592,0.0000309450246361671,0.000122338902131937,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graham et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2174870/?tool=pubmed",NA,NA
"AT1G79550",1245.01335074709,1.47141591486296,0.15824114582567,0.00000000000000000000310001982666966,0.0000000000000000000606962502614838,NA,"Glycolysis","Phosphoglycerate kinase","PGK",NA,"2.7.2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Graham et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2174870/?tool=pubmed",NA,NA
"AT1G79750",10904.622051072,-0.68759376645973,0.0784514583299989,0.00000000000000000109869876458004,0.0000000000000000177339558646776,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME4",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT1G80300",4324.9943479642,0.607327929195034,0.113759649993161,0.0000000666305215453372,0.000000385437277791467,NA,"Plastid Transporters","ATP/ADP transporter","NTT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G01140",5926.10840702841,0.248595443855427,0.109721357176484,0.0224124796257188,0.0483217675231407,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G01290",724.768084847485,0.388616201597496,0.147756158664497,0.00760522007215953,0.0186006488048002,NA,"OPPP","ribose-5-phosphate isomerase","isomerase",NA,"5.3.1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G01320",97.2002045462933,-0.708966784447857,0.24720769685684,0.00234810690875702,0.00646096054551481,"AtWBC7;AtABCG7","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,197,658,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT2G02770",449.25905986245,-0.702232706439185,0.140137069392777,0.000000332160424243579,0.00000175424369571056,NA,"Plastidial Fatty Acid Synthesis",NA,NA,"Holo-ACP Synthase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G04350",182.171309491549,0.635686956949905,0.237260903262172,0.00469261986034675,0.0120418931456985,"LACS8","Plastidial Fatty Acid Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase","6.2.1.3","95",124,200,468,4.11951828,1.33078355,"targetP, RC2","Heterologous protein expression and complementation of yeast mutant",NA,NA,"Shockey et al 2002;http://www.plantphysiol.org/cgi/content/full/129/4/1710",NA,NA
"AT2G04350",182.171309491549,0.635686956949905,0.237260903262172,0.00469261986034675,0.0120418931456985,"LACS8","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (plastidial)","6.2.1.3","95",124,200,467,4.11951828,1.33078355,"targetP, RC2","Heterologous protein expression and complementation of yeast mutant",NA,NA,"Shockey et al 2002;http://www.plantphysiol.org/cgi/content/full/129/4/1710",NA,NA
"AT2G04540",688.684352220224,-0.922406409497988,0.125194785631901,0.000000000000071825042745085,0.000000000000793086286594497,"KAS","Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Ketoacyl-ACP Synthase","KAS","Ketoacyl-ACP Synthase","2.3.1.41","3",76,201,141,0.40190422,0,"targetP, RC2","Sequence similarity and heterologous protein expression",NA,NA,"Yasuno et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14660674",NA,NA
"AT2G05990",318.375167299043,-0.9018823073059,0.24148936831412,0.0000815167213402899,0.000299774574980677,"ENR1 (MOD1)","Plastidial Fatty Acid Synthesis","Enoyl-ACP Reductase","ER","Enoyl-ACP Reductase","1.3.1.9","6",12,203,564,9.9471295,4.79082079,"targetP, RC2","Sequence similarity to B. napus Enoyl-ACP Reductase, mutant characterization","mosaic death1 (mod1)",NA,NA,"Mou et al 2000;http://www.plantcell.org/cgi/content/full/12/3/405","Rafferty et al 1995;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=8535786"
"AT2G13560",7803.42710522737,0.628122878651404,0.0969688323976437,0.0000000000672230494742405,0.000000000549813104070525,NA,"Glycolysis","NAD-Malic Enzyme","NAD-ME1",NA,"1.1.1.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2005;http://www.plantphysiol.org/cgi/content/full/139/1/39",NA,NA
"AT2G13610",733.937078461577,-0.682381489228117,0.167532911845887,0.0000265690061006557,0.000106172141832633,"AtWBC5;AtABCG5","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,206,659,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT2G15050",260.651025923903,0.434843974559785,0.168213651060344,0.0079402205831919,0.0193175738769194,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,208,188,0.80380844,10.7793468,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G15050",372.476265808183,0.917179056398118,0.151728416191636,0.000000000686312994469452,0.00000000499600664435583,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,208,188,0.80380844,10.7793468,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G15050",69.3462353492498,2.30173862359623,0.295099464204509,0.000000000000000916523474837472,0.0000000000000118692809455511,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,208,188,0.80380844,10.7793468,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G15090",3501.86200022118,-0.460452917309874,0.181140246276714,0.00854585761620496,0.0206073242687479,"KCS8","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,209,390,2.61237744,11.7108953,"targetP, RC4",NA,NA,NA,NA,NA,NA
"AT2G16280",3248.45051477489,-0.697528110877631,0.135284376325338,0.000000146431295309663,0.000000808965627342099,"KCS9","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,212,485,4.82285067,11.977052,"targetP, RC2","Highly expressed and upregulated in epidermis of stems; complementation of yeast elo2 elo3 mutant",NA,NA,"Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez","Paul et al 2006;http://www.jbc.org/cgi/content/full/281/14/9018?view=long&pmid=16449229",NA
"AT2G18370",152.3813984799,2.7936450951429,0.41438208858425,0.00000000000147771580471445,0.0000000000143127810941087,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,213,172,0.60285633,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G19880",129.573278794997,0.451593311296108,0.173970518791003,0.0074863616068501,0.0183450681324088,NA,"Sphingolipid Synthesis","Glucosylceramide Synthase (UDP-glucose-dependent)","GCS","Glucosylceramide Synthase (UDP-glucose-dependent)","2.4.1.80","56",67,217,222,1.00476056,0.79847013,"targetP, RC3","Heterologous expression",NA,NA,NA,NA,NA
"AT2G19900",32.5268158181095,3.43912032046184,0.69452231997879,0.0000000591955399244421,0.000000345242008812924,NA,"Glycolysis","NADP-Malic Enzyme","ATNADP-ME1",NA,"1.1.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wheeler et al 2005;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1203356/?tool=pubmed",NA,NA
"AT2G20860",5588.27519464295,-0.493811734841432,0.0724892949507888,0.00000000000662257492007447,0.0000000000602397336357504,"LS;LIP1","Mitochondrial Fatty Acid & Lipoic Acid Synthesis","Lipoate Synthase","LS","Lipoate Synthase","2.8.1.8","15",21,218,538,7.73665628,8.9162498,"experimental","Sequence similarity and heterologous protein expression",NA,NA,"Yasuno et al 1998;http://www.ncbi.nlm.nih.gov/pubmed/9808738",NA,NA
"AT2G22230",1131.94583271002,-0.573753050395218,0.110257852471134,0.000000136952352331446,0.000000758566996405976,NA,"Plastidial Fatty Acid Synthesis","Hydroxyacyl-ACP Dehydrase","HAD","Hydroxyacyl-ACP Dehydrase","4.2.1.*","5",11,221,235,1.10523661,1.73001862,"targetP, RC1","Heterologous protein expression",NA,NA,"Brown et al 2009;http://www.ncbi.nlm.nih.gov/pubmed/19101548?dopt=Abstract",NA,NA
"AT2G22480",1945.98575737473,1.02928979791516,0.11668476940113,0.000000000000000000440342109180492,0.00000000000000000732498778103564,NA,"Glycolysis","ATP-dependent phosphofructokinase","PFK5",NA,"2.7.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mustroph et al 2013;http://www.sciencedirect.com/science?_ob=ArticleURL&_udi=B6T36-4NM6DP9-1&_user=1111158&_rdoc=1&_fmt=&_orig=search&_sort=d&_docanchor=&view=c&_acct=C000051676&_version=1&_urlVersion=0&_userid=1111158&md5=a7f44ec79e9a1bd2b7fc7b901e565c79",NA,NA
"AT2G22780",2857.79378580822,0.506218616281359,0.0933874663451522,0.0000000411409818704372,0.000000244179611561333,NA,"Glycolysis","NAD-dependent malate dehydrogenase","MDH",NA,"1.1.1.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pracharoenwattana et al 2007;http://www3.interscience.wiley.com/journal/118488531/abstract",NA,NA
"AT2G23180",242.038356276604,0.775066818176111,0.186151411781706,0.0000168494370856022,0.0000692154287739905,"CYP96A1","Cuticular Wax Synthesis","Midchain Alkane Hydroxylase","MAH","Midchain Alkane Hydroxylase / Cytochrome P450, 96A","1.14.13.*","159",189,222,661,NA,NA,NA,"Sequence similarity to MAH1",NA,NA,NA,NA,NA
"AT2G24270",1148.71642978741,-0.823722156184856,0.175017651906151,0.0000012465858096776,0.00000607701677388106,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","non-phosphorylating NADP GAPDH",NA,"1.2.1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2002;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT2G26640",1429.88028033166,-1.02159968691719,0.130074774731264,0.000000000000001423807082157,0.0000000000000180903504506183,"KCS11","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,228,321,1.808569,1.1977052,"targetP, RC1",NA,NA,NA,NA,NA,NA
"AT2G26870",428.042911327796,2.08078449343086,0.170232376239252,0.0000000000000000000000000000000000332428905878962,0.0000000000000000000000000000000015700353002058,"NPC2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,232,110,0.20095211,0.26615671,"targetP, RC1","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT2G27130",118.877216806664,0.565828962886924,0.200297421412069,0.00334721734770504,0.00890511770629025,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,233,335,2.00952111,1.1977052,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT2G28630",3201.77259587862,-0.462229251626271,0.210749311173966,0.0218663489532296,0.0472559487527674,"KCS12","Fatty Acid Elongation & Cuticular Wax Synthesis","Ketoacyl-CoA Synthase","KCS","Ketoacyl-CoA Synthase","2.3.1.119","147",177,235,426,3.11475772,5.19005585,"targetP, RC1","Upregulated in epidermis of stems",NA,NA,"Suh et al 2005;http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=1310549&tool=pmcentrez",NA,NA
"AT2G29560",1077.82104841664,0.483722135706256,0.100252975736088,0.00000117143174774232,0.00000573615419443543,NA,"Glycolysis","enolase","ENO",NA,"4.2.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2015;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT2G30470",2138.94597082646,-0.478058440996798,0.0786088092661896,0.000000000924680749933404,0.00000000663479860756765,"HSI2;VAL1","TAG Synthesis","a member of a novel family of B3 domain proteins","Regulatory protein","a member of a novel family of B3 domain proteins",NA,NA,259,240,666,NA,NA,NA,"Mutant Analysis","hsi2-1/hsi2-2/val1-1/val1-2",NA,"Tsukagoshi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17267611","Suzuki et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17158584","Tsukagoshi et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15894743"
"AT2G30490",6313.2006289128,1.00025869902992,0.181619241543389,0.0000000145773986651733,0.0000000910010049581829,"CYP73A5","Aromatic Suberin Synthesis","Cinnamate 4-Hydroxylase","C4H","Cinnamate 4-Hydroxylase","1.14.13.11","183",235,241,667,NA,NA,NA,"Heterologous expression",NA,"Phenylpropanoid pathway genes required for ferulic acid formation","Mizutani et al 1997;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9085571&dopt=Abstract",NA,NA
"AT2G30660",54.6514533691095,2.83099850557925,0.574323822415757,0.0000000747771935653069,0.000000429162639889298,NA,"b-Oxidation","Hydroxyisobutyryl-CoA Hydrolase","HIBCH","Hydroxyisobutyryl-CoA Hydrolase","3.1.2.4","93",122,244,88,0.10047606,0,"targetP, RC5","Sequence Similarity",NA,NA,NA,NA,NA
"AT2G31390",2829.3790447262,2.47127914968365,0.143290221249711,0.0000000000000000000000000000000000000000000000000000000000000000000999990007903567,0.0000000000000000000000000000000000000000000000000000000000000000216531734677492,NA,"Glycolysis","fructokinase","Probable FK-1",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G33150",20153.0231761089,0.335901216052437,0.0966811515909464,0.000466221228217417,0.00149766389265567,"KAT2;PED1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,251,607,39.4870898,11.5778169,"targetP, RC5","Heterologous expression, Characterisation of mutant","ped1/kat2",NA,"Germain et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11696182?ordinalpos=15&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Hayashi et al 1998;http://www.plantcell.org/cgi/content/full/10/2/183?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=10&firstpage=183&resourcetype=HWCIT",NA
"AT2G33380",107.520947752135,1.83574765194204,0.47958604397393,0.0000169582877416016,0.0000696159217505828,NA,"TAG Synthesis","Caleosin","CALO","Caleosin",NA,NA,107,252,574,11.9566506,0.13307836,"targetP, RC5","Sequence similarity to rice calcium binding protein",NA,"AtCLO3","Naested et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/11197322",NA,NA
