"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","protein_gene_abrev_isoform","gene_pathway","protein_family_common","protein_family_common_abrev","protein_family_isoform","ec_number","reaction_id","enzyme_id","locus_id","expression_id_eff","est_expression","pyro_expression","evidence_targeting","evidence_for_function","mutant_names","remarks","ref_1","ref_2","ref_3"
"AT2G29560",1269.07289164885,0.301344484422693,0.120319248687509,0.0106333820808816,0.0324884863415055,NA,"Glycolysis","enolase","ENO",NA,"4.2.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andriotis et al 2015;http://www3.interscience.wiley.com/journal/123209178/abstract",NA,NA
"AT2G30470",1909.22707499336,-0.483861175491856,0.110417560886853,0.00000806271227232966,0.0000576362230291501,"HSI2;VAL1","TAG Synthesis","a member of a novel family of B3 domain proteins","Regulatory protein","a member of a novel family of B3 domain proteins",NA,NA,259,240,666,NA,NA,NA,"Mutant Analysis","hsi2-1/hsi2-2/val1-1/val1-2",NA,"Tsukagoshi et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17267611","Suzuki et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17158584","Tsukagoshi et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15894743"
"AT2G30490",6490.6853947064,0.675174083110331,0.20284893404213,0.000432144948272483,0.00202224140383518,"CYP73A5","Aromatic Suberin Synthesis","Cinnamate 4-Hydroxylase","C4H","Cinnamate 4-Hydroxylase","1.14.13.11","183",235,241,667,NA,NA,NA,"Heterologous expression",NA,"Phenylpropanoid pathway genes required for ferulic acid formation","Mizutani et al 1997;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=9085571&dopt=Abstract",NA,NA
"AT2G30660",93.6203944885074,2.72837096707542,0.577123347068199,0.000000202578081142999,0.00000203397987174998,NA,"b-Oxidation","Hydroxyisobutyryl-CoA Hydrolase","HIBCH","Hydroxyisobutyryl-CoA Hydrolase","3.1.2.4","93",122,244,88,0.10047606,0,"targetP, RC5","Sequence Similarity",NA,NA,NA,NA,NA
"AT2G31390",3698.9900086984,2.01378530228341,0.165888662852668,0.0000000000000000000000000000000000881982219079942,0.0000000000000000000000000000000210753660259239,NA,"Glycolysis","fructokinase","Probable FK-1",NA,"2.7.1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G33150",19993.0161104327,0.347728909907513,0.117926456127952,0.00265328249120587,0.00998161303583028,"KAT2;PED1","b-Oxidation","Ketoacyl-CoA Thiolase","KAT","Ketoacyl-CoA Thiolase","2.3.1.16","89",116,251,607,39.4870898,11.5778169,"targetP, RC5","Heterologous expression, Characterisation of mutant","ped1/kat2",NA,"Germain et al 2001;http://www.ncbi.nlm.nih.gov/pubmed/11696182?ordinalpos=15&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Hayashi et al 1998;http://www.plantcell.org/cgi/content/full/10/2/183?maxtoshow=&HITS=10&hits=10&RESULTFORMAT=&searchid=1&FIRSTINDEX=0&sortspec=relevance&volume=10&firstpage=183&resourcetype=HWCIT",NA
"AT2G33380",157.119693471463,0.820290452744658,0.398560149754552,0.012528770333657,0.0373928384489809,NA,"TAG Synthesis","Caleosin","CALO","Caleosin",NA,NA,107,252,574,11.9566506,0.13307836,"targetP, RC5","Sequence similarity to rice calcium binding protein",NA,"AtCLO3","Naested et al 2000;http://www.ncbi.nlm.nih.gov/pubmed/11197322",NA,NA
"AT2G34590",6515.16935841419,-1.68711128399599,0.136982131273975,0.00000000000000000000000000000000000939704274625763,0.00000000000000000000000000000000244555711470675,"PDH (E1beta)","Plastidial Fatty Acid Synthesis","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","&beta;-PDH","Pyruvate Dehydrogenase &beta; subunit, E1b component of Pyruvate Dehydrogenase Complex","nd,1.2.4.1","12,11",18,253,559,9.24379711,4.65774243,"targetP, RC1","Sequence similarity to H. sapiens pyruvate dehydrogenase E1 beta subunit",NA,NA,"Brown et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15138885","Johnston et al 1997;http://www.ncbi.nlm.nih.gov/pubmed/9393637?dopt=Abstract",NA
"AT2G34690",3329.35364500346,-0.581005452121594,0.10001238665824,0.00000000376390903762316,0.0000000513591294874562,"ACD11","Sphingolipid Synthesis","Sphingosine Transfer Protein","STP","Sphingosine Transfer Protein",NA,"175",218,254,430,3.21523378,3.32695888,"targetP, RC2","In vitro assay","acd11",NA,"Brodersen et al 2002;http://dx.doi.org/10.1101/gad.218202",NA,NA
"AT2G34770",2677.24558207628,-2.00234694687728,0.218647629428294,0.00000000000000000000521627454684201,0.000000000000000000364653660807825,"AtFAH1","Sphingolipid Synthesis","Fatty Acid 2-hydroxylase","FA2H","Fatty Acid 2-hydroxylase",NA,"57",68,255,450,3.71761406,5.45621256,"targetP, RC4","Heterologous expression",NA,NA,"Mitchell et al 1997;http://www.jbc.org/cgi/content/full/272/45/28281",NA,NA
"AT2G36460",216.906567756144,0.529684202382402,0.192897510964898,0.00381113443563879,0.0136237819448886,NA,"Glycolysis","fructose-bisphosphate aldolase","FBA",NA,"4.1.2.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G36530",31141.9268021905,0.572087018421836,0.178497562478153,0.000791232840673183,0.00345589152826431,NA,"Glycolysis","enolase","ENO",NA,"4.2.1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Giegé et al 2003;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC181336/?tool=pubmed",NA,NA
"AT2G36580",3910.99698957897,0.954328194045629,0.195096664815502,0.000000305414428149457,0.00000295140376614283,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT2G37360",116.502828294674,2.76207280675267,0.48607601237045,0.000000000866402513095855,0.0000000133646655262468,"AtWBC2;AtABCG2","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,258,669,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT2G37870",16.8855209205127,2.41482710298008,1.46140813911701,0.00692331332089058,0.0226708970523993,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,260,126,0.30142817,0,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G37940",2688.7535488537,0.64525393320244,0.136372454841354,0.00000122672393985018,0.000010520208404229,"ERH1","Sphingolipid Synthesis","Inositolphosphorylceramide Synthase","IPCS","Inositolphosphorylceramide Synthase","2.4.1.*","196",246,261,670,NA,NA,NA,"Heterologous expression",NA,NA,"Wang et al 2008;http://dx.doi.org/10.1105/tpc.108.060053",NA,NA
"AT2G38040",258.164513710179,-1.06304505048395,0.241797984051418,0.00000270513100209708,0.0000214428131453926,"&alpha;-CT","Plastidial Fatty Acid Synthesis","Carboxyltransferase &alpha; Subunit of Heteromeric ACCase","&alpha;-CT","Carboxyltransferase &alpha; Subunit of Heteromeric ACCase","6.4.1.2,nd","1,207",2,262,486,4.82285067,8.25085802,"experimental","Sequence similarity to E. coli and Glycine max Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha",NA,NA,"Bilder et al 2006;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=16460018","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT2G38040",186.879196606365,-0.805349762851121,0.31079847876378,0.00339377627034344,0.0123518982644665,"&alpha;-CT","Plastidial Fatty Acid Synthesis","Carboxyltransferase &alpha; Subunit of Heteromeric ACCase","&alpha;-CT","Carboxyltransferase &alpha; Subunit of Heteromeric ACCase","6.4.1.2,nd","1,207",2,262,486,4.82285067,8.25085802,"experimental","Sequence similarity to E. coli and Glycine max Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha",NA,NA,"Bilder et al 2006;http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=16460018","Reverdatto et al 1999;http://www.plantphysiol.org/cgi/content/full/119/3/961",NA
"AT2G38110",281.448466363462,0.553699904877426,0.173722444493335,0.000888480587423494,0.003826595484258,"AtGPAT6","Cutin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,263,476,4.42094644,0.39923507,"targetP, RC2","Heterologous expression, in planta overexpression and mutant characterization","gpat6","acyl acceptor could be glycerol-3-phosphate or glycerol",NA,"Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259",NA
"AT2G38530",1539.4399638024,0.768943796195709,0.309277236583755,0.0049548958014944,0.017044815618673,"LP;LTP2","Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,264,604,22.4061604,10.113955,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G38540",18072.850607999,0.571944194309755,0.125568775493223,0.00000321435827145306,0.0000250859284932137,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,265,611,55.4627827,64.2768456,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT2G38670",2322.32829580498,0.539938389061213,0.0902168991151299,0.00000000140868994987787,0.0000000208487698944481,"PECT1","Eukaryotic Phospholipid Synthesis","CDP-Ethanoamine Synthase","CDP-EAS","CDP-Ethanoamine Synthase","2.7.7.14","47",57,266,510,6.02856333,2.26233204,"targetP, RC2",NA,NA,NA,NA,NA,NA
"AT2G39220",489.279732393309,1.63909614857292,0.179205879444727,0.00000000000000000000717526914675012,0.000000000000000000491150910214393,"PLP6","TAG Degradation",NA,NA,"Patatin-like Acyl-Hydrolase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G39350",175.637534972529,0.700310776847274,0.241291097465288,0.00170698781317586,0.0067725546670683,"AtWBC1;AtABCG1","Cuticular Wax Synthesis","ABC Transporter","ABC","ABC Transporter",NA,NA,230,270,671,NA,NA,NA,"Sequence similarity to ABCG11 and ABCG12/CER5",NA,NA,NA,NA,NA
"AT2G39400",2223.48827582589,-0.494485404014167,0.146387284587695,0.000478895315958793,0.00221332086412642,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,271,311,1.70809294,1.06462684,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT2G39410",29.1366718979055,1.74455378350776,0.557699901878111,0.000217774646753825,0.00110719663248052,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,272,142,0.40190422,0,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT2G39420",368.624683615262,0.962356713716664,0.284735958279847,0.000201551565315962,0.00103310898875391,NA,"TAG Degradation","Monoacylglycerol lipase (MAGL)","MAGL","Monoacylglycerol lipase (MAGL)","3.1.1.23","85",112,273,252,1.20571267,0.39923507,"targetP, RC2","Sequence homology ONLY (To human monoacylglycerol lipase GB NP_009214 BLAST score>100)",NA,NA,NA,NA,NA
"AT2G42010",2312.10946456472,0.266938672982845,0.108942170276441,0.0127554933172182,0.03797034448959,"PLDBETA1","Phospholipases",NA,NA,"Phospholipase D beta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G44290",676.839625736597,1.18062968203018,0.318925336676848,0.000043111822960248,0.000263012707342779,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,286,312,1.70809294,2.39541039,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT2G44300",135.276084134436,0.751499608799105,0.208061172474884,0.000129108580003675,0.000697988281652938,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,287,274,1.40666478,1.33078355,"targetP, RC2","Sequence similarity",NA,NA,NA,NA,NA
"AT2G45290",1476.33281796741,1.28459365437211,0.165177947059793,0.00000000000000145324205696797,0.0000000000000550410194054799,NA,"OPPP","transketolase","transketolase",NA,"2.2.1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G45670",158.790229459471,-1.37334289111215,0.203772513571522,0.00000000000256848563462744,0.000000000061152758067194,NA,"Eukaryotic Phospholipid Synthesis",NA,NA,"LPEAT - Kjell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT2G45970",1078.91827166635,-0.414946523721546,0.135249125678545,0.00162831145350055,0.00650063283038606,"CYP86A8;LCR","Cutin Synthesis","Fatty Acyl omega-Hydroxylase","FAH","Fatty Acyl omega-Hydroxylase (CYP86A)","1.14.13.*","199",279,291,206,0.9042845,1.86309697,"targetP, RC2","Heterologous protein expression and mutant characterization","lacerata (lcr)",NA,"Wellesen et al 2001;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC55514/?tool=pubmed","Rupasinghe et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17427946?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA
"AT2G48130",76.4057347534555,2.58875854376147,0.521006617348112,0.0000000443807067048388,0.000000501740591714704,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,298,289,1.50714083,0.13307836,"targetP, RC5","Sequence similarity to LTPG",NA,"Confirmed GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT2G48130",76.4057347534555,2.58875854376147,0.521006617348112,0.0000000443807067048388,0.000000501740591714704,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,298,288,1.50714083,0.13307836,"targetP, RC5","Sequence similarity",NA,NA,NA,NA,NA
"AT2G48140",18.3013883177969,2.91741306767508,0.803237341153164,0.0000272499192185845,0.000173639788281332,"EDA4","Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,299,336,2.00952111,0.26615671,"targetP, RC5","Sequence similarity",NA,"Involved in megagametophyte development","Pagnussat et al. 2005;http://arabidopsis.org/servlets/TairObject?type=publication&id=501714637",NA,NA
"AT2G48140",18.3013883177969,2.91741306767508,0.803237341153164,0.0000272499192185845,0.000173639788281332,"LTPG","Aliphatic Suberin Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 5",NA,"162",193,299,337,2.00952111,0.26615671,"targetP, RC5","Sequence similarity to LTPG",NA,"Confirmed GPI-anchored protein. High transcript co-upregulation with suberin biosynthetic genes.  Involved in megagametophyte development","Borner et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12805588",NA,NA
"AT3G01550",80.4045671028248,1.35262326200479,0.357160281750099,0.0000243922952544762,0.000156875821082434,NA,"Plastid Transporters","PEP, Pi transporter","PPT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G01850",179.050362017456,-0.733269626935847,0.23335392621347,0.000709695300129646,0.00313465652224966,NA,"OPPP","ribulose-phosphate 3-epimerase","epimerase",NA,"5.1.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G03250",6698.27097461059,1.40274082139326,0.157677695566102,0.000000000000000000113031561000782,0.00000000000000000675235132023988,NA,"Glycolysis","UDP-glucose pyrophosphorylase","UGP1",NA,"2.7.7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meng et al 2009;http://pcp.oxfordjournals.org/cgi/content/full/50/5/998",NA,NA
"AT3G03520",967.768496455524,1.09089091294451,0.160778127917884,0.0000000000031655902438126,0.000000000074226172666025,"NPC3","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,307,454,3.81809011,0.13307836,"targetP, RC3","sequence similarity to bacterial PC-PLC",NA,NA,"Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G03530",482.600124659919,4.02358177954557,0.667517288487485,0.0000000000782188079367864,0.0000000014602140387915,"NPC4","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase C (Non specific)","nsPLC","Phospholipase C (Non specific)","3.1.4.3","106",136,308,143,0.40190422,0,"targetP, RC2","Heterologous protein expression and mutant characterization","npc4","Localized in the plasma membrane, DGDG BS is not compromised in the mutant during phospate deprivation","Nakamura et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15618226?log$=activity",NA,NA
"AT3G04050",7.46595705801992,1.82519164730803,1.10127904161967,0.0100759408003993,0.0310378652219027,NA,"Glycolysis","Pyruvate Kinase","PK",NA,"2.7.1.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre et al 2007;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1955724/?tool=pubmed",NA,NA
"AT3G04120",23050.2553251018,1.40972656442499,0.189729560018838,0.0000000000000185335560899989,0.000000000000602914012160421,NA,"Glycolysis","NAD-Dependent Glyceraldehyde-3-Phosphate Dehydrogenase","GapC1",NA,"1.2.1.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rius et al 2008;http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2577239/?tool=pubmed",NA,NA
"AT3G05020",1661.08370918721,-1.28964229570907,0.136192993443862,0.000000000000000000000538705236134278,0.0000000000000000000421424617017545,"ACP1","Plastidial Fatty Acid Synthesis","Acyl Carrier Protein","ACP","Acyl Carrier Protein",NA,"8",14,310,519,6.83237178,0.39923507,"targetP, RC1","Heterologous protein expression",NA,NA,"Hloušek-Radojčić et al 1992;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=16668615",NA,NA
"AT3G05420",189.771527601271,0.615312149022982,0.268177383102233,0.0110914448956498,0.033657195691775,"ACBP4","Eukaryotic Phospholipid Synthesis","Acyl CoA Binding Protein","ACBP","Acyl CoA Binding Protein",NA,NA,277,311,673,NA,NA,NA,"Heterologous protein expression",NA,"cytosolic ACBP","Leung et al 2004;http://www.springerlink.com/content/u541611817864w0k/",NA,NA
"AT3G05630",832.175048968656,2.33817354983472,0.312281969183702,0.00000000000000591671262112004,0.000000000000203295151955739,"PLD &zeta;2","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Phospholipase D  &zeta;","PLD &zeta;","Phospholipase D  &zeta;","3.1.4.4","109",142,314,290,1.50714083,0.26615671,"targetP, RC4","mutant characterization","pldz2","upregulated during -P, involved in DGDG accumulation during phosphate deprivation in roots but not in shoots, also involved in vesicle trafficking and auxin response","Cruz-Ramírez et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16617110?log$=activity","Li et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16891548?dopt=Abstract","Li et al 2007;http://www.ncbi.nlm.nih.gov/pubmed/17259265?dopt=Abstract"
"AT3G05970",6311.03745542087,0.343291769965441,0.135189131447861,0.00930396756238644,0.0290141459186593,"AtLACS6","b-Oxidation","Long-Chain Acyl-CoA Synthetase","LACS","Long-Chain Acyl-CoA Synthetase (peroxisomal)","6.2.1.3","95",124,315,469,4.11951828,2.39541039,"experimental","Characterisation of mutant","lacs6",NA,"Fulda et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/14742880?ordinalpos=7&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT3G06500",3523.21741003844,-0.628243722764418,0.127522045906943,0.000000449490898817971,0.00000420757417216181,NA,"Sucrose Degradation","βfructofuranosidase",NA,NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Murayama and  Handa 2010;http://www.springerlink.com/content/d835u47016668885/",NA,NA
"AT3G06650",4994.18957327815,-0.176176935497024,0.0727061222612961,0.0145671177204412,0.0425303516201382,"ACLB-1","Cuticular Wax Synthesis","ATP Citrate Lyase B subunit","ATP-CL-&beta;","ATP Citrate Lyase B subunit","4.1.3.8","164",203,319,523,6.93284783,3.72619395,"targetP, RC4","Biochemical assay, Sequence similarity to Hs ACL",NA,NA,NA,NA,NA
"AT3G06860",6527.90142350648,0.34623439913739,0.141941188365803,0.0120037637652108,0.0360263679571324,"MFP2","b-Oxidation","Multifunctional Protein","MFP (=ECH +HACDH)","Multifunctional Protein","4.2.1.17 , 1.1.1.35 ,5.3.3.8,5.1.2.3","(208 common no ec number),87,88,90,188",270,321,512,6.22951544,3.59311559,"targetP, RC2","Characterisation of mutant","mfp2","The KAT5 cDNA complements the kat2 mutant (Germian et al., 2001).                           KAT5 produces two polypeptides, KAT5.1 and KAT5.2, apparently as a consequence of alternate RNA splicing  - KAT5.1 appears to be cytosolic while KAT5.2 is peroxisomal (Carrie et al., 2007).","Rylott et al 2006;http://www.ncbi.nlm.nih.gov/pubmed/16507084?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum",NA,NA
"AT3G07400",1410.10194544552,-0.218663141639984,0.0855627855474453,0.00969932023025346,0.0300609164311063,NA,"TAG Degradation",NA,NA,"Lipid Acylhydrolase-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G08510",745.213204108248,-0.698174713987941,0.154285915716403,0.00000285013756344417,0.0000224366175067774,"PLC2","Phospholipases",NA,NA,"PI-specific Phospholipase C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G08770",211.376668223607,1.36391720576362,0.426193088618406,0.000197953452397461,0.00101731307466886,NA,"Cuticular Wax Synthesis","Lipid Transfer Protein","LTP","Lipid Transfer Protein type 1",NA,"162",193,328,581,13.7652196,7.7185446,"targetP, RC1","Sequence similarity",NA,NA,NA,NA,NA
"AT3G10370",1786.44788548272,0.473209613269008,0.110335884616045,0.0000128857968110709,0.0000881350947642464,"SDP6","Mitochondrial Phospholipid Synthesis","FAD-dependent Glycerol-3-Phosphate Dehydrogenase","FAD-GPDH","FAD-dependent Glycerol-3-Phosphate Dehydrogenase","1.1.99.5","77",103,332,464,4.01904222,0.93154849,"experimental","sequence similarity, mutant characterization",NA,NA,"Quettier et al 2008;http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Retrieve&db=PubMed&list_uids=18599644&dopt=Abstract",NA,NA
"AT3G10840",464.492283271435,0.557789432961779,0.133192188981291,0.0000179318992462403,0.000118995196083673,NA,"Phospholipases",NA,NA,"Lysophospholipase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AT3G11170",5650.54490113499,-0.382948195978488,0.139375656155381,0.00473888982753629,0.0164264432436755,"FAD7","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Linoleate Desaturase","FAD7","Linoleate Desaturase","1.14.99.*","27",33,335,560,9.44474922,20.7602234,"targetP, RC2","Mutant characterization and functional complementation","fad7","&delta;13-desaturase active on PG, MGDG, DGDG, SQDG","Iba et al 1993;http://www.ncbi.nlm.nih.gov/pubmed/8226956?dopt=Abstract","Matsuda et al 2005;http://www.ncbi.nlm.nih.gov/pubmed/15545277?dopt=Abstract",NA
"AT3G11430",62.3003204882776,2.85950019570539,0.54095033478771,0.00000000888207835048362,0.000000113277743543164,"AtGPAT5","Aliphatic Suberin Synthesis","Glycerol-3-Phosphate Acyltransferase","GPAT","Glycerol-3-Phosphate Acyltransferase (endomembrane predicted?)","2.3.1.15","20",26,336,175,0.60285633,0,"targetP, RC2","Heterologous expression, mutant characterization and ectopic overexpression in plants","gpat5","acyl acceptor could be glycerol-3-phosphate or glycerol","Beisson et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17259262","Li et al 2007;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=17496107","Zheng et al 2003;http://www.pubmedcentral.nih.gov/articlerender.fcgi?tool=pubmed&pubmedid=12897259"
"AT3G11670",928.144335963403,0.467708360660238,0.152794521677441,0.00155077890884596,0.00622799444140809,"DGD1","Plastidial Glycerolipid, Galactolipid & Sulfolipid Synthesis","Digalactosyldiacylglycerol Synthase","DGDGS","Digalactosyldiacylglycerol Synthase","2.4.1.184","31",37,338,329,1.90904506,1.73001862,"targetP, RC2","Heterologous protein expression and mutant characterization","dgd1","Major DGDG synthase","Dormann et al 1999;http://www.ncbi.nlm.nih.gov/pubmed/10381884?ordinalpos=24&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DefaultReportPanel.Pubmed_RVDocSum","Kelly et al 2003;http://www.ncbi.nlm.nih.gov/pubmed/14600212?log$=activity","Kelly et al 2004;http://www.ncbi.nlm.nih.gov/pubmed/15134746?log$=activity"
"AT3G12120",5441.17886635364,-0.396756403377999,0.13870290355485,0.00340494576899931,0.0123839766899331,"FAD2","Eukaryotic Phospholipid Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,610,54.25707,139.865351,"targetP, RC3","mutant analysis","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506?dopt=Abstract",NA,NA
"AT3G12120",5441.17886635364,-0.396756403377999,0.13870290355485,0.00340494576899931,0.0123839766899331,"FAD2","TAG Synthesis","Oleate Desaturase","FAD2","Oleate Desaturase","1.14.99.*","39",47,340,609,54.25707,139.865351,"targetP, RC3","Mutant Analysis and Heterologous Expression","fad2-1",NA,"Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506","Okuley et al 1994;http://www.ncbi.nlm.nih.gov/pubmed/7907506",NA
"AT3G12800",3717.48381383761,0.544728147280086,0.142853698690815,0.0000870514701366548,0.000490913514812695,NA,"b-Oxidation","Dienoyl-CoA Reductase","Red","Dienoyl-CoA Reductase","1.3.1.34","92",121,341,532,7.43522811,4.12542901,"targetP, RC3","Sequence Similarity",NA,"This is the main MFP that should be linked to the prt B scheme in the b-ox figure.",NA,NA,NA
"AT3G13790",276.655830300005,0.746819086818448,0.327618665135813,0.00890381924731207,0.0279647375929738,NA,"Sucrose Degradation","cell wall invertase 1","CWINV1",NA,"3.2.1.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"De Coninck et al 2004;http://www3.interscience.wiley.com/journal/118693882/abstract?CRETRY=1&SRETRY=0",NA,NA
"AT3G14360",131.859192477587,1.03760874178686,0.228251956008475,0.00000146578908940837,0.0000123646553963733,NA,"TAG Degradation","Triacylglycerol lipase (TAGL)","TAGL","Triacylglycerol lipase (TAGL)","3.1.1.3","84",111,347,183,0.70333239,0.13307836,"targetP, RC1","Sequence homology ONLY (to castor bean acid lipase BLAST score>100)",NA,NA,NA,NA,NA
